,text,Date,is_retweet,randNumCol,ID
6107,RT @realDonaldTrump: As I have stated many times if the Democrats take over the House or Senate there will be disruption to the Financial…,20182412,TRUE,242,18
6125,Our Country is doing so well in so many ways. Great jobs numbers with a record setting December. We are rebuilding our military. Vets finally have Choice &amp; Accountability. Economy &amp; GDP are strong. Tax &amp; Reg cuts historic. Trade deals great. But we MUST fix our Southern Border!,20182512,TRUE,6897,3
6128,Thank you to all of America's brave police deputies sheriffs and federal law enforcement on National Law Enforcement Appreciation Day! We love you and will always support you. https://t.co/kGL6kPmpDY,20182612,FALSE,5369,1
6129,Just left a meeting with Chuck and Nancy a total waste of time. I asked what is going to happen in 30 days if I quickly open things up are you going to approve Border Security which includes a Wall or Steel Barrier? Nancy said NO. I said bye-bye nothing else works!,20182712,FALSE,2421,12
6141,Getting ready to leave for the Great State of Texas! #MAGA,20182812,FALSE,663,5
6146,From the Southern Border.... https://t.co/Vgsf5nEZUH,20182912,FALSE,3812,7
6153,Humanitarian Crisis at our Southern Border. I just got back and it is a far worse situation than almost anyone would understand an invasion! I have been there numerous times - The Democrats Cryin’ Chuck and Nancy don’t know how bad and dangerous it is for our ENTIRE COUNTRY....,20183012,FALSE,8542,5
6158,I look forward to hosting right out of the great State of South Carolina the 2019 NCAA Football Champion Clemson Tigers at the White House on Monday January 14th. What a game what a coach what a team!,20183112,FALSE,7837,12
6170,I just watched a Fake reporter from the Amazon Washington Post say the White House is “chaotic there does not seem to be a strategy for this Shutdown. There is no plan.” The Fakes always like talking Chaos there is NONE. In fact there’s almost nobody in the W.H. but me and...,20190101,FALSE,4993,20
6190,RT @GOPChairwoman: It didn't get the attention it deserved but @realDonaldTrump recently signed a bill into law that will empower women al…,20190201,FALSE,3084,3
6193,RT @GOPChairwoman: Economic policies that @realDonaldTrump and @IvankaTrump have championed are producing some fantastic results for Americ…,20190301,FALSE,3334,9
6202,RT @WhiteHouse: President Trump Delivers Remarks at the American Farm Bureau Federation's 100th Annual Convention https://t.co/tMWj5zj3K0,20190401,FALSE,5736,7
6209,Just announced that Veterans unemployment has reached an 18 year low really good news for our Vets and their families. Will soon be an all time low! Do you think the media will report on this and all of the other great economic news?,20190501,FALSE,7628,12
6221,RT @paulsperry_: So...by the FBI's post-Trump standards for C.I. investigations would this off-mike exchange between Obama &amp; Putin's deput…,20190601,FALSE,2355,12
6233,RT @realDonaldTrump: For decades politicians promised to secure the border fix our trade deals bring back our factories get tough on Ch…,20190701,FALSE,8190,6
6239,“It’s the Democrats keeping everything closed.” @JimInhofe  So true!,20190801,FALSE,8676,5
6244,AMERICA FIRST!,20190901,FALSE,2155,7
6251,"RT @SebGorka: ""We will b protected by grt men &amp; women of r military &amp; law enforcmt &amp; most importantly we will b protected by God"" https://…",20191001,FALSE,802,17
6268,Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the way they have treated me over the past 3 years (including the election lead-up) as highlighted by the disgraceful Buzzfeed story &amp; the even more disgraceful coverage!,20191101,FALSE,5401,14
6282,https://t.co/yQkCrpooIT,20191201,FALSE,3383,13
6295,RT @SenJohnThune: My statement on @POTUS’s proposal to end the shutdown: https://t.co/VCO1vwzaC3,20191301,FALSE,3309,9
6304,Thanks James! https://t.co/iTdCEEiiRv,20191401,FALSE,5246,25
6329,Never seen @senatemajldr and Republicans so united on an issue as they are on the Humanitarian Crisis &amp; Security on our Southern Border. If we create a Wall or Barrier which prevents Criminals and Drugs from flowing into our Country Crime will go down by record numbers!,20191501,FALSE,858,19
6348,So interesting that bad lawyer Michael Cohen who sadly will not be testifying before Congress is using the lawyer of Crooked Hillary Clinton to represent him - Gee how did that happen? Remember July 4th weekend when Crooked went before FBI &amp; wasn’t sworn in no tape nothing?,20191601,FALSE,4995,2
6350,...back home where they belong no more Rockets or M’s being fired over Japan or anywhere else and most importantly no Nuclear Testing. This is more than has ever been accomplished with North Korea and the Fake News knows it. I expect another good meeting soon much potential!,20191701,FALSE,325,3
6353,Great earnings coming out of Stock Market. Too bad Media doesn’t devote much time to this!,20191801,TRUE,1903,15
6368,....about all of the one sided Fake Media coverage (collusion with Crooked H?) that I had to endure during my very successful presidential campaign. What about the now revealed bias by Facebook and many others. Roger Stone didn’t even work for me anywhere near the Election!,20191901,TRUE,3874,25
6393,...Time will tell what will happen with North Korea but at the end of the previous administration relationship was horrendous and very bad things were about to happen. Now a whole different story. I look forward to seeing Kim Jong Un shortly. Progress being made-big difference!,20192001,FALSE,4425,25
6418,Our great U.S. Border Patrol Agents made the biggest Fentanyl bust in our Country’s history. Thanks as always for a job well done!,20192101,TRUE,7464,25
6443,RT @realDonaldTrump: #SOTUhttps://t.co/kL6SoClx4K,20192201,FALSE,3486,13
6456,Now we find out that Adam Schiff was spending time together in Aspen with Glenn Simpson of GPS Fusion who wrote the fake and discredited Dossier even though Simpson was testifying before Schiff. John Solomon of @thehill,20192301,FALSE,5678,8
6464,It was great meeting some of our outstanding young military personnel who were wounded in both Syria and Afghanistan. Their wounds are deep but their spirit is sooo high. They will recoverer &amp; be back very soon. America loves them. Walter Reed Hospital is AMAZING - Thank you all!,20192401,FALSE,2657,10
6474,RT @IngrahamAngle: The #IngrahamAngle goes to El Paso Monday where I’ll be interviewing @realDonaldTrump.  Tune in! 10p ET @FoxNews,20192501,FALSE,6436,4
6478,Senator Richard Burr The Chairman of the Senate Intelligence Committee just announced that after almost two years more than two hundred interviews and thousands of documents they have found NO COLLUSION BETWEEN TRUMP AND RUSSIA! Is anybody really surprised by this?,20192601,FALSE,5948,10
6488,RT @club4growth: Agreed! Senate needs to confirm @realDonaldTrump Admin appointees. #SOTU,20192701,FALSE,2429,12
6500,Coal is an important part of our electricity generation mix and @TVAnews should give serious consideration to all factors before voting to close viable power plants like Paradise #3 in Kentucky!,20192801,FALSE,8175,7
6507,....Will be getting almost $23 BILLION for Border Security. Regardless of Wall money it is being built as we speak!,20192901,FALSE,1148,3
6510,RT @WhiteHouse: Americans pay 180 percent of what Europeans Canadians and Japanese pay for the exact same drugs!Our seniors aren't goin…,20193001,FALSE,1289,12
6522,Disgraced FBI Acting Director Andrew McCabe pretends to be a “poor little Angel” when in fact he was a big part of the Crooked Hillary Scandal &amp; the Russia Hoax - a puppet for Leakin’ James Comey. I.G. report on McCabe was devastating. Part of “insurance policy” in case I won....,20193101,FALSE,7062,17
6539,....The U.S. does not want to watch as these ISIS fighters permeate Europe which is where they are expected to go. We do so much and spend so much - Time for others to step up and do the job that they are so capable of doing. We are pulling back after 100% Caliphate victory!,20190102,FALSE,6035,12
6551,“These guys the investigators ought to be in jail. What they have done working with the Obama intelligence agencies is simply unprecedented. This is one of the greatest political hoaxes ever perpetrated on the people of this Country and Mueller is a coverup.”  Rush Limbaugh,20190202,FALSE,8373,1
6552,The Mueller investigation is totally conflicted illegal and rigged! Should never have been allowed to begin except for the Collusion and many crimes committed by the Democrats. Witch Hunt!,20190302,FALSE,8159,6
6558,Wow so many lies by now disgraced acting FBI Director Andrew McCabe. He was fired for lying and now his story gets even more deranged. He and Rod Rosenstein who was hired by Jeff Sessions (another beauty) look like they were planning a very illegal act and got caught.....,20190402,FALSE,2928,1
6559,....There is a lot of explaining to do to the millions of people who had just elected a president who they really like and who has done a great job for them with the Military Vets Economy and so much more. This was the illegal and treasonous “insurance policy” in full action!,20190502,FALSE,2106,4
6563,RT @FLOTUS: A beautiful ceremony at @Nicklaus4kids hospital today to celebrate their new changes! I hope the garden nurtures &amp; heals all th…,20190602,FALSE,2850,4
6567,Today more than 50 countries around the world now recognize the rightful government of Venezuela. The Venezuelan people have spoken and the world has heard their voice. They are turning the page on Socialism and Dictatorship; and there will be NO GOING BACK! https://t.co/C3DL5RFfiE,20190702,FALSE,7521,6
6573,Remember this Andrew McCabe didn’t go to the bathroom without the approval of Leakin’ James Comey!,20190802,FALSE,1561,10
6583,RT @GeraldoRivera: This is crazy scary. A cabal of unelected bureaucrats-angered &amp; upset that @realDonaldTrump fired their boss-whispered a…,20190902,FALSE,3410,16
6599,RT @FLOTUS: Wonderful evening at @WhiteHouse celebrating #AfricanAmericanHistoryMonth! https://t.co/ZBJop8kxTY,20191002,FALSE,7758,14
6613,So great being with you both in the Oval Office! https://t.co/9VoIV3NahE,20191102,FALSE,4408,9
6622,President Xi of China has been very helpful in his support of my meeting with Kim Jong Un. The last thing China wants are large scale nuclear weapons right next door. Sanctions placed on the border by China and Russia have been very helpful. Great relationship with Chairman Kim!,20191202,TRUE,8917,8
6630,We have a State of Emergency at our Southern Border. Border Patrol our Military and local Law Enforcement are doing a great job but without the Wall which is now under major construction you cannot have Border Security. Drugs Gangs and Human Trafficking must be stopped!,20191302,TRUE,1809,9
6639,“Why on earth would any Republican vote not to put up a Wall or against Border Security. Please explain that to me?” @Varneyco,20191402,FALSE,2180,9
6648,Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat position on abortion is now so extreme that they don’t mind executing babies AFTER birth....,20191502,FALSE,1021,6
6654,RT @realDonaldTrump: Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat positi…,20191602,FALSE,2562,2
6656,I have now spent more time in Vietnam than Da Nang Dick Blumenthal the third rate Senator from Connecticut (how is Connecticut doing?). His war stories of his heroism in Vietnam were a total fraud - he was never even there. We talked about it today with Vietnamese leaders!,20191702,FALSE,742,20
6676,...and the fraudulent and dishonest statements he made on Wednesday. No way it’s time to stop this corrupt and illegally brought Witch Hunt. Time to start looking at the other side where real crimes were committed. Republicans have been abused long enough. Must end now!,20191802,FALSE,1611,12
6688,RT @realDonaldTrump: 93% Approval Rating in the Republican Party. 52% Approval Rating overall! Not bad considering I get the most unfair (B…,20191902,FALSE,1588,16
6704,RT @ChatByCC: @realDonaldTrump President Trump made America great again! #MAGA Now it’s up to us to help him keep America great. #KAG#T…,20192002,TRUE,2301,10
6714,“There is no Collusion. All of these investigations are in search of a crime. Democrats have no evidence to impeach President Trump. Ridiculous!” @DevinNunes @FoxNews,20192102,FALSE,3772,5
6719,RT @JudicialWatch: Right now our borders are being used as gateways for drug cartels &amp; violent criminals – each day adding to the millions…,20192202,FALSE,2162,8
6727,PRESIDENTIAL HARASSMENT!,20192302,FALSE,5648,5
6732,....Scott has helped us to lower drug prices get a record number of generic drugs approved and onto the market and so many other things. He and his talents will be greatly missed!,20192402,FALSE,1576,19
6751,Breaking News @MSNBC: “Cohen’s lawyer contradicts Cohen’s testimony about never seeking a Presidential Pardon.”,20192502,FALSE,6631,17
6768,RT @paulsperry_: Despite running informants/stings on Trump camp electronically spying for yrunmasking NSA intercepts rummaging thru Tru…,20192602,FALSE,8890,4
6772,Sessions didn’t have a clue! https://t.co/XlLpnINOBv,20192702,FALSE,4400,14
6786,https://t.co/QUuEBfFo44,20192802,TRUE,7886,2
6788,RT @RepDanCrenshaw: Today I offered a motion to recommit #HR1 reaffirming that only US citizens should have the right to vote. Dems rejec…,20190103,FALSE,4894,15
6803,"RT @WhiteHouse: “Public optimism in their personal economy has hit a 16-year high under President Trump.""“The job market doesn’t get much…",20190203,FALSE,8601,9
6812,RT @paulsperry_: BREAKING: US Border Patrol says that after physical barriers were erected in San Diego and El Paso sectors as well as Yum…,20190303,FALSE,505,9
6821,RT @RepAndyBiggsAZ: Kate Steinle.Sarah Root.Grant Ronnebeck.We willl no longer be bystanders to these crimes committed by illegal alien…,20190403,FALSE,7373,16
6837,All part of the Witch Hunt! https://t.co/5HCCNFZXFN,20190503,FALSE,5171,18
6855,Comey testified (under oath) that it was a “unanimous” decision on Crooked Hillary. Lisa Page transcripts show he LIED. @jasoninthehouse,20190603,TRUE,6016,13
6868,My Administration looks forward to negotiating a large scale Trade Deal with the United Kingdom. The potential is unlimited!,20190703,FALSE,7565,5
6873,....If at a later date Congress wants to update the law I will support those efforts but today’s issue is BORDER SECURITY and Crime!!! Don’t vote with Pelosi!,20190803,FALSE,7893,34
6907,RT @realDonaldTrump: So if there was knowingly &amp; acknowledged to be “zero” crime when the Special Counsel was appointed and if the appoin…,20190903,FALSE,8949,11
6918,....must stay strong and fight back with vigor. Stop working soooo hard on being politically correct which will only bring you down and continue to fight for our Country. The losers all want what you have don’t give it to them. Be strong &amp; prosper be weak &amp; die! Stay true....,20191003,FALSE,8359,11
6929,RT @ChuckCallesto: BREAKING:  ==&gt; Minnesota Democrats make move to REMOVE Ilhan Omar from Congress...https://t.co/77LYHMQ96K,20191103,TRUE,8937,15
6944,....are all coming back to the U.S. So is everyone else. We now have the best Economy in the World the envy of all. Get that big beautiful plant in Ohio open now. Close a plant in China or Mexico where you invested so heavily pre-Trump but not in the U.S.A. Bring jobs home!,20191203,FALSE,1100,6
6950,https://t.co/sb4UfYkFWI,20191303,TRUE,5411,36
6986,RT @DonaldJTrumpJr: Super excited today that @realdonaldTrump is signing an executive order today to protect free speech rights for ALL stu…,20191403,TRUE,4494,13
